Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2019-12-27,6.81225,6.91272,6.75485,6.82182,621877.20130894
2019-12-30,6.75485,6.89836,6.75485,6.81225,837061.02350177
2020-01-02,6.81225,6.99883,6.75485,6.9175,1296597.4196045
2020-01-03,6.80747,6.85531,6.67831,6.7979,1730195.7007809
2020-01-07,6.77398,6.95577,6.71658,6.78834,1310012.2443245
2020-01-08,6.86009,6.86009,6.60176,6.67831,760640.9425467
2020-01-09,6.69744,6.86488,6.61612,6.83617,1656200.4264757
2020-01-10,6.86966,6.87445,6.75963,6.87445,1019727.3523801
2020-01-13,6.7692,6.97491,6.76442,6.84096,1128656.5652474
2020-01-14,6.75963,7.04188,6.75963,6.98926,1288495.2208331
2020-01-15,6.94142,7.06102,6.8888,7.06102,981818.8449709
2020-01-16,7.08015,7.42938,7.08015,7.42938,3461369.685624
2020-01-17,7.40067,7.61116,7.38632,7.52505,1829990.0817001
2020-01-20,7.55854,7.60638,7.39589,7.42459,2541330.1062845
2020-01-21,7.32413,7.38154,7.06102,7.29064,1337925.7405302
2020-01-22,7.29064,7.31935,7.01796,7.11842,3550981.9689645
2020-01-23,7.08494,7.14234,6.91272,7.08494,709760.76473615
2020-01-24,7.05623,7.07537,6.80747,6.99404,1124652.4987494
2020-01-27,6.85531,6.96055,6.68309,6.75006,1709334.0021901
2020-01-28,6.7405,7.02753,6.70223,6.8888,954914.98808584
2020-01-29,6.86009,7.00361,6.84574,6.93664,1152309.9270114
2020-01-30,6.84574,6.92707,6.78355,6.78355,2357554.846434
2020-01-31,6.66874,6.70223,6.44868,6.70223,4881529.8171924
2020-02-03,6.74528,6.74528,6.51087,6.57306,2041668.3860035
2020-02-04,6.50609,6.62568,6.41519,6.55392,2288049.645132
2020-02-05,6.48695,6.63047,6.45825,6.52522,1271593.6913786
2020-02-06,6.60176,6.68787,6.49652,6.54436,1157897.4340588
2020-02-07,6.50609,6.70223,6.50609,6.57306,1697154.5746511
2020-02-10,6.57784,6.78355,6.57784,6.69744,1804973.8113709
2020-02-11,6.78834,6.84096,6.74528,6.77398,1577026.3086575
2020-02-12,6.77398,6.80269,6.70701,6.71658,1471939.1601199
2020-02-13,6.81225,6.82182,6.46781,6.80269,3752076.8283816
2020-02-14,6.87445,7.11364,6.86488,6.92707,5582983.5288023
2020-02-17,6.96534,6.97969,6.83139,6.95577,2378431.1774787
2020-02-18,6.84096,7.00839,6.84096,7.00839,970477.64800653
2020-02-19,6.96055,7.20932,6.96055,7.07537,2259244.6144125
2020-02-20,7.10407,7.26194,7.08494,7.15191,2101248.6028456
2020-02-21,7.09929,7.19018,7.07537,7.12321,1294583.3668397
2020-02-24,6.98447,7.07537,6.86009,6.89358,1737777.4022627
2020-02-25,6.8888,6.99883,6.7405,6.87445,1768915.2642075
2020-02-26,6.86966,6.9462,6.56349,6.66395,2591982.435884
2020-02-27,6.53957,6.65439,6.22384,6.29559,2413109.0480971
2020-02-28,6.18078,6.24297,5.86504,5.90332,5287738.2349786
2020-03-02,6.0851,6.17121,5.84591,6.12337,3511940.4915516
2020-03-03,6.60176,6.60176,6.13294,6.29081,3705820.5060102
2020-03-04,6.30516,6.41041,6.21905,6.40084,3909007.806338
2020-03-05,6.47738,6.47738,6.25254,6.33865,2354846.7972832
2020-03-06,6.09946,6.37692,6.09946,6.31473,4251376.9180156
2020-03-09,5.95594,6.19035,5.54452,6.00378,5167872.3079803
2020-03-10,6.21905,6.21905,5.82677,5.82677,3316249.1883327
2020-03-11,5.83634,5.84113,5.51582,5.57323,2819658.1930246
2020-03-12,5.45363,5.50147,4.90827,4.91784,3131436.069429
2020-03-13,5.224,5.24314,4.84129,4.9274,6030457.5569974
2020-03-16,4.71117,5.69283,4.49877,5.4345,5031376.5971004
2020-03-17,5.50147,6.05162,5.50147,6.0277,4883279.4406113
2020-03-18,5.9081,6.30038,5.88418,6.15208,3359954.2378453
2020-03-19,6.03726,6.36257,6.03726,6.18557,2104444.7488521
2020-03-20,5.91288,6.26689,5.88418,6.19035,4865884.5884246
2020-03-23,6.12337,6.12337,5.59715,5.63063,2131990.3433592
2020-03-24,5.83634,5.90332,5.65455,5.7311,1559332.5363407
2020-03-25,5.7885,5.83634,5.37709,5.53496,4021384.0072791
2020-03-26,5.42493,5.64499,5.38187,5.62585,1720117.0755549
2020-03-27,5.60672,5.63542,5.45363,5.59715,1682672.62597
2020-03-30,5.56366,5.74066,5.41536,5.70239,1670610.2580624
2020-03-31,5.70239,5.74066,5.56844,5.67847,2689055.1803738
2020-04-01,5.56366,5.66412,5.51582,5.54452,1330592.790765
2020-04-02,5.48233,5.60672,5.40101,5.57801,1426522.1134984
2020-04-03,5.50147,5.71674,5.45363,5.66891,2022175.8670296
2020-04-06,5.82677,5.89375,5.7311,5.80285,1227782.0339874
2020-04-07,5.85548,6.10902,5.76937,5.78372,2261285.8417345
2020-04-08,5.83634,6.41998,5.79329,6.21905,3896453.1608734
2020-04-09,6.31473,6.74528,6.11859,6.55871,2564050.1265233
2020-04-14,6.49173,6.75006,6.45825,6.57306,1213236.3296142
2020-04-15,6.57306,6.58263,6.37692,6.42954,942619.54609075
2020-04-16,6.42954,6.47738,6.14251,6.22862,1802843.7441501
2020-04-17,6.353,6.41998,6.22862,6.33387,1966207.7759556
